Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
70,96,/app/Datasets/Green_grapes/test/images/732.png,384,640,2,34.7
71,96,/app/Datasets/Green_grapes/test/images/741.png,384,640,2,34.8
72,96,/app/Datasets/Green_grapes/test/images/759.png,384,640,1,34.8
73,96,/app/Datasets/Green_grapes/test/images/761.png,384,640,3,34.8
74,96,/app/Datasets/Green_grapes/test/images/763.png,384,640,1,34.8
75,96,/app/Datasets/Green_grapes/test/images/775.png,384,640,3,34.8
76,96,/app/Datasets/Green_grapes/test/images/779.png,384,640,3,34.8
77,96,/app/Datasets/Green_grapes/test/images/79.png,384,640,3,34.6
78,96,/app/Datasets/Green_grapes/test/images/790.png,384,640,2,34.8
79,96,/app/Datasets/Green_grapes/test/images/797.png,384,640,3,34.6
80,96,/app/Datasets/Green_grapes/test/images/814.png,384,640,3,34.7
81,96,/app/Datasets/Green_grapes/test/images/823.png,384,640,4,34.5
82,96,/app/Datasets/Green_grapes/test/images/836.png,384,640,3,34.6
83,96,/app/Datasets/Green_grapes/test/images/84.png,384,640,3,34.7
84,96,/app/Datasets/Green_grapes/test/images/866.png,384,640,3,34.5
85,96,/app/Datasets/Green_grapes/test/images/876.png,384,640,2,34.7
86,96,/app/Datasets/Green_grapes/test/images/88.png,384,640,2,34.7
87,96,/app/Datasets/Green_grapes/test/images/880.png,384,640,6,34.8
88,96,/app/Datasets/Green_grapes/test/images/9.png,384,640,3,34.7
89,96,/app/Datasets/Green_grapes/test/images/903.png,384,640,2,35.0
90,96,/app/Datasets/Green_grapes/test/images/907.png,384,640,4,34.8
91,96,/app/Datasets/Green_grapes/test/images/912.png,384,640,4,34.9
92,96,/app/Datasets/Green_grapes/test/images/915.png,384,640,2,34.7
93,96,/app/Datasets/Green_grapes/test/images/917.png,384,640,1,34.7
94,96,/app/Datasets/Green_grapes/test/images/933.png,384,640,6,34.8
95,96,/app/Datasets/Green_grapes/test/images/950.png,384,640,3,35.5
96,96,/app/Datasets/Green_grapes/test/images/97.png,384,640,4,34.8
