Image_Index,Total_Images,Image_Path,Width,Height,Object_Count,Time_ms
44,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1421.png,640,384,2,34.6
45,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1430.png,640,384,2,34.6
46,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1442.png,640,384,3,34.7
47,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1452.png,640,384,2,34.9
48,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1482.png,640,384,2,34.6
49,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1488.png,640,384,5,34.8
50,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1489.png,640,384,2,34.6
51,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1503.png,640,384,8,34.6
52,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1526.png,640,384,8,34.7
53,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1538.png,640,384,5,34.8
54,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1545.png,640,384,4,34.8
55,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1551.png,640,384,5,34.7
56,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1554.png,640,384,4,34.6
57,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1557.png,640,384,5,34.8
58,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1561.png,640,384,5,34.6
59,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/157.png,640,384,6,34.6
60,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1570.png,640,384,4,34.6
61,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/158.png,640,384,8,35.2
62,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1581.png,640,384,5,34.8
63,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1614.png,640,384,1,34.8
64,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1634.png,640,384,6,35.0
65,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1644.png,640,384,10,34.8
66,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1657.png,640,384,2,34.8
67,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1659.png,640,384,3,34.7
68,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1662.png,640,384,5,34.7
69,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1682.png,640,384,8,34.6
70,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1683.png,640,384,2,34.6
71,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1698.png,640,384,7,34.7
72,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1707.png,640,384,2,35.0
73,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1714.png,640,384,7,34.6
74,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1736.png,640,384,3,34.8
75,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1746.png,640,384,2,34.7
76,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1764.png,640,384,4,34.8
77,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1765.png,640,384,5,34.7
78,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/177.png,640,384,5,34.8
79,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/18.png,640,384,4,34.8
80,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1818.png,640,384,7,34.7
81,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1841.png,640,384,2,34.9
82,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1853.png,640,384,3,34.8
83,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1857.png,640,384,4,35.1
84,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1860.png,640,384,7,34.6
85,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1864.png,640,384,10,34.7
86,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1878.png,640,384,9,35.3
87,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1879.png,640,384,4,34.7
88,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/188.png,640,384,5,34.7
89,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1885.png,640,384,6,34.6
90,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1892.png,640,384,2,34.7
91,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1901.png,640,384,3,34.5
92,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1912.png,640,384,4,35.1
93,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1924.png,640,384,3,35.2
94,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1941.png,640,384,7,34.9
95,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1947.png,640,384,9,34.7
96,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1968.png,640,384,4,35.3
97,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1970.png,640,384,4,34.8
98,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/198.png,640,384,3,34.4
99,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1986.png,640,384,6,34.4
100,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1991.png,640,384,5,34.7
101,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1992.png,640,384,4,34.6
102,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1997.png,640,384,5,34.6
103,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/1998.png,640,384,2,34.6
104,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2007.png,640,384,5,34.8
105,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/201.png,640,384,6,34.6
106,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2020.png,640,384,6,34.8
107,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2059.png,640,384,2,34.8
108,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2067.png,640,384,2,35.1
109,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2086.png,640,384,6,34.7
110,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2087.png,640,384,6,34.7
111,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2101.png,640,384,2,34.6
112,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2106.png,640,384,6,34.8
113,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2109.png,640,384,4,34.8
114,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/211.png,640,384,4,34.7
115,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2112.png,640,384,4,35.7
116,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2126.png,640,384,6,34.8
117,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2139.png,640,384,4,35.1
118,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2147.png,640,384,4,35.5
119,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2159.png,640,384,8,36.3
120,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2178.png,640,384,9,35.0
121,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2187.png,640,384,5,34.8
122,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2189.png,640,384,5,34.4
123,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2197.png,640,384,8,34.6
124,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2201.png,640,384,7,34.7
125,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2226.png,640,384,1,34.3
126,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2229.png,640,384,1,35.3
127,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2230.png,640,384,2,34.6
128,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2231.png,640,384,1,34.9
129,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2233.png,640,384,2,34.9
130,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2234.png,640,384,1,34.8
131,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2236.png,640,384,3,34.6
132,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2241.png,640,384,3,34.9
133,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2251.png,640,384,2,34.9
134,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2268.png,640,384,2,34.8
135,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2279.png,640,384,2,34.8
136,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2281.png,640,384,1,34.8
137,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2282.png,640,384,4,34.8
138,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2284.png,640,384,2,34.8
139,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2320.png,640,384,2,34.7
141,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/233.png,640,384,2,34.9
142,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2330.png,640,384,1,34.7
143,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2351.png,640,384,2,34.8
144,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2370.png,640,384,4,52.4
145,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2395.png,640,384,2,39.9
146,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2399.png,640,384,3,34.9
147,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/24.png,640,384,1,34.8
148,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2403.png,640,384,4,34.7
149,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/241.png,640,384,8,35.0
150,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2412.png,640,384,1,34.8
151,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2442.png,640,384,1,34.8
152,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2443.png,640,384,2,34.6
153,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2455.png,640,384,1,34.6
154,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2458.png,640,384,2,34.5
155,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2464.png,640,384,2,34.6
156,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2494.png,640,384,2,35.0
157,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/2499.png,640,384,1,34.9
158,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/259.png,640,384,5,34.8
159,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/261.png,640,384,1,34.7
160,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/271.png,640,384,4,34.7
161,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/276.png,640,384,5,34.6
162,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/283.png,640,384,6,34.7
163,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/306.png,640,384,1,34.7
164,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/311.png,640,384,5,34.6
165,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/313.png,640,384,4,35.2
166,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/32.png,640,384,2,35.1
167,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/328.png,640,384,7,34.6
168,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/340.png,640,384,5,34.7
169,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/358.png,640,384,5,35.2
170,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/368.png,640,384,2,34.8
171,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/380.png,640,384,2,34.7
172,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/399.png,640,384,1,34.6
173,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/406.png,640,384,3,34.4
174,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/428.png,640,384,3,34.7
175,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/438.png,640,384,3,34.6
176,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/445.png,640,384,2,34.7
177,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/478.png,640,384,3,34.8
178,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/495.png,640,384,7,34.6
179,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/504.png,640,384,4,34.7
180,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/507.png,640,384,1,34.8
181,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/513.png,640,384,2,34.7
182,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/514.png,640,384,2,34.9
183,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/516.png,640,384,1,34.9
184,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/520.png,640,384,6,34.7
185,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/521.png,640,384,4,34.7
186,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/532.png,640,384,4,34.6
187,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/54.png,640,384,2,34.6
188,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/549.png,640,384,4,34.7
189,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/551.png,640,384,2,34.5
190,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/557.png,640,384,5,34.9
191,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/560.png,640,384,2,34.6
192,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/580.png,640,384,3,34.7
193,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/581.png,640,384,2,34.6
194,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/59.png,640,384,2,34.6
195,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/609.png,640,384,2,34.6
196,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/622.png,640,384,3,34.4
197,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/624.png,640,384,5,34.7
198,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/635.png,640,384,2,34.8
199,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/638.png,640,384,2,51.0
200,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/639.png,640,384,3,39.6
201,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/640.png,640,384,3,34.3
202,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/645.png,640,384,2,34.8
203,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/646.png,640,384,3,34.7
204,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/649.png,640,384,2,34.5
205,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/663.png,640,384,3,34.6
206,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/678.png,640,384,1,34.6
207,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/693.png,640,384,1,35.4
208,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/698.png,640,384,2,34.8
209,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/703.png,640,384,1,34.6
210,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/714.png,640,384,2,34.7
211,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/72.png,640,384,2,34.7
212,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/723.png,640,384,3,34.7
213,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/727.png,640,384,1,34.8
214,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/737.png,640,384,3,34.6
215,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/763.png,640,384,4,34.6
216,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/765.png,640,384,3,34.5
217,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/766.png,640,384,4,34.6
218,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/767.png,640,384,2,34.6
219,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/768.png,640,384,3,34.6
220,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/772.png,640,384,3,34.8
221,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/781.png,640,384,1,34.7
222,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/784.png,640,384,2,34.7
223,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/786.png,640,384,2,34.7
224,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/797.png,640,384,2,34.6
225,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/802.png,640,384,3,34.7
226,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/809.png,640,384,2,34.7
227,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/811.png,640,384,2,34.6
228,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/812.png,640,384,2,34.6
229,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/815.png,640,384,1,34.7
230,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/821.png,640,384,2,34.6
231,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/826.png,640,384,4,34.7
232,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/843.png,640,384,1,34.6
233,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/854.png,640,384,4,34.7
234,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/860.png,640,384,1,34.4
235,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/87.png,640,384,8,34.6
236,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/876.png,640,384,2,34.6
237,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/893.png,640,384,1,34.5
238,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/90.png,640,384,4,34.6
239,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/901.png,640,384,1,34.4
240,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/902.png,640,384,4,34.6
241,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/931.png,640,384,3,34.6
242,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/935.png,640,384,3,34.9
243,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/943.png,640,384,1,34.6
244,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/944.png,640,384,1,34.6
245,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/947.png,640,384,3,34.7
246,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/954.png,640,384,2,34.8
247,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/96.png,640,384,5,34.7
248,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/967.png,640,384,3,34.8
249,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/969.png,640,384,1,34.6
250,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/971.png,640,384,3,34.8
251,251,/app/Datasets/Certh_grape_dataset_reduced/test/images/979.png,640,384,2,34.6
